P,hairdryer,kettle,vacuum,lamp,fan
1443.2256000000002,0,1,0,1,1
1443.2256000000002,0,1,0,1,1
2088.3456,0,1,0,1,1
3040.54272,0,1,0,1,1
3257.30304,0,1,0,1,1
3310.3872,0,1,0,1,1
3298.59072,0,1,0,1,1
3298.59072,0,1,0,1,1
3290.84928,0,1,0,1,1
3291.9552,0,1,0,1,1
3286.0569600000003,0,1,0,1,1
3291.9552,0,1,0,1,1
3282.7392,0,1,0,1,1
3287.90016,0,1,0,1,1
3279.0528000000004,0,1,0,1,1
3296.3788799999998,0,1,0,1,1
3277.57824,0,1,0,1,1
3288.63744,0,1,0,1,1
3272.7859200000003,0,1,0,1,1
3274.9977599999997,0,1,0,1,1
3277.2096,0,1,0,1,1
3271.3113599999997,0,1,0,1,1
3274.62912,0,1,0,1,1
3269.8368,0,1,0,1,1
3274.2604800000004,0,1,0,1,1
3269.8368,0,1,0,1,1
3272.04864,0,1,0,1,1
3267.62496,0,1,0,1,1
3271.3113599999997,0,1,0,1,1
3265.41312,0,1,0,1,1
3264.3072,0,1,0,1,1
3264.3072,0,1,0,1,1
3263.56992,0,1,0,1,1
3263.56992,0,1,0,1,1
3263.56992,0,1,0,1,1
3263.93856,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3257.30304,0,0,0,1,1
3257.30304,0,0,0,1,1
3250.66752,0,0,0,1,1
3249.1929600000003,0,0,0,1,1
3247.7184,0,0,0,1,1
3246.24384,0,0,0,1,1
3245.8752,0,0,0,1,1
3250.66752,0,0,0,1,1
3298.95936,0,0,0,1,1
3274.62912,0,0,0,1,1
3260.25216,0,0,0,1,1
3266.88768,0,0,0,1,1
3259.8835200000003,0,0,0,1,1
3267.9936000000002,0,0,0,1,1
3259.8835200000003,0,0,0,1,1
3267.62496,0,0,0,1,1
3259.8835200000003,0,0,0,1,1
3265.78176,0,0,0,1,1
3259.51488,0,0,0,1,1
3224.49408,0,0,0,1,1
2710.60992,0,0,0,1,1
2153.9635200000002,0,0,0,1,1
1819.2384000000002,0,0,0,1,1
1641.5539200000003,0,0,0,1,1
1546.4448000000002,0,0,0,1,1
1497.41568,0,0,0,1,1
1471.6108800000002,0,0,0,1,1
1457.9712000000002,0,0,0,1,1
1451.3356800000001,0,0,0,1,1
1447.64928,0,0,0,1,1
1445.8060800000003,0,0,0,1,1
1445.0688,0,0,0,1,1
1445.0688,0,0,0,1,1
1445.0688,0,0,0,1,1
1445.0688,0,0,0,1,1
1444.7001600000003,0,0,0,1,1
1445.0688,0,0,0,1,1
1444.7001600000003,0,0,0,1,1
1445.0688,0,0,0,1,1
1444.7001600000003,0,0,0,1,1
1444.7001600000003,0,0,0,1,1
1445.0688,0,0,0,1,1
1444.3315200000002,0,0,0,1,1
1443.96288,0,0,0,1,1
1445.0688,0,0,0,1,1
1445.4374400000002,0,0,0,1,1
1445.0688,0,0,0,1,1
1445.0688,0,0,0,1,1
1445.0688,0,0,0,1,1
1445.0688,0,0,0,1,1
1445.0688,0,0,0,1,1
1439.5392000000002,0,0,0,1,0
1439.5392000000002,0,0,0,1,0
1438.80192,0,0,0,1,0
1438.4332800000002,0,0,0,1,0
1438.4332800000002,0,0,0,1,0
1438.80192,0,0,0,1,0
1440.6451200000001,0,0,0,1,0
1447.64928,0,0,0,1,0
1446.17472,0,0,0,1,0
1448.0179200000002,0,0,0,1,0
1446.17472,0,0,0,1,0
1447.28064,0,0,0,1,0
1445.0688,0,0,0,1,0
1446.912,0,0,0,1,0
1444.70016,0,0,0,1,0
1446.912,0,0,0,1,0
1444.70016,0,0,0,1,0
1446.912,0,0,0,1,0
1445.0688,0,0,0,1,0
1446.17472,0,0,0,1,0
1444.70016,0,0,0,1,0
1446.912,0,0,0,1,0
1445.0688,0,0,0,1,0
1446.5433600000001,0,0,0,1,0
1445.0688,0,0,0,1,0
1447.28064,0,0,0,1,0
1445.4374400000002,0,0,0,1,0
1447.28064,0,0,0,1,0
1439.90784,0,0,0,1,0
1253.00736,0,0,0,1,0
990.16704,0,0,0,1,0
829.44,0,0,0,1,0
741.33504,0,0,0,1,0
695.25504,0,0,0,1,0
670.9248,0,0,0,1,0
658.0224000000001,0,0,0,1,0
651.38688,0,0,0,1,0
648.0691200000001,0,0,0,1,0
646.5945600000001,0,0,0,1,0
645.48864,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.48864,0,0,0,1,0
645.1200000000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.3827200000001,0,0,0,1,0
644.3827200000001,0,0,0,1,0
644.3827200000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
645.48864,0,0,0,1,0
643.6454400000001,0,1,0,1,0
644.01408,0,1,0,1,0
643.6454400000001,0,1,0,1,0
643.6454400000001,0,1,0,1,0
644.7513600000001,0,1,0,1,0
645.48864,0,1,0,1,0
645.48864,0,1,0,1,0
646.2259200000001,0,1,0,1,0
646.5945600000001,0,1,0,1,0
646.5945600000001,0,1,0,1,0
645.48864,0,1,0,1,0
645.8572800000001,0,1,0,1,0
645.1200000000001,0,1,0,1,0
682.3526400000001,0,1,0,1,0
1746.24768,0,1,0,1,0
2346.76224,0,1,0,1,0
2470.6252799999997,0,1,0,1,0
2494.21824,0,1,0,1,0
2487.95136,0,1,0,1,0
2487.58272,0,1,0,1,0
2479.84128,0,1,0,1,0
2481.68448,0,1,0,1,0
2475.78624,0,1,0,1,0
2479.4726400000004,0,1,0,1,0
2475.04896,0,1,0,1,0
2477.62944,0,1,0,1,0
2472.09984,0,1,0,1,0
2475.78624,0,1,0,1,0
2469.15072,0,1,0,1,0
2469.51936,0,1,0,1,0
2473.2057600000003,0,1,0,1,0
2468.0448,0,1,0,1,0
2471.7311999999997,0,1,0,1,0
2466.93888,0,1,0,1,0
2469.51936,0,1,0,1,0
2465.46432,0,1,0,1,0
2469.51936,0,1,0,1,0
2464.3584,0,1,0,1,0
2468.0448,0,1,0,1,0
2463.6211200000002,0,1,0,1,0
2467.30752,0,1,0,1,0
2462.14656,0,1,0,1,0
2465.46432,0,1,0,1,0
2463.25248,0,1,0,1,0
2465.83296,0,1,0,1,0
2461.04064,0,1,0,1,0
2465.09568,0,1,0,1,0
2460.672,0,1,0,1,0
2465.83296,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2460.672,0,1,0,1,0
2459.56608,0,1,0,1,1
2459.56608,0,1,0,1,1
2459.56608,0,1,0,1,1
2459.56608,0,1,0,1,1
2459.56608,0,1,0,1,1
2459.56608,0,1,0,1,1
2459.56608,0,1,0,1,1
2459.56608,0,1,0,1,1
2459.56608,0,1,0,1,1
2461.40928,0,1,0,1,1
2461.04064,0,1,0,1,1
2461.04064,0,1,0,1,1
2460.30336,0,1,0,1,1
2459.93472,0,1,0,1,1
2459.56608,0,1,0,1,1
2459.93472,0,1,0,1,1
2460.30336,0,1,0,1,1
2460.672,0,1,0,1,1
2459.93472,0,1,0,1,1
2459.56608,0,1,0,1,1
2459.93472,0,1,0,1,1
2476.89216,0,1,0,1,1
2908.5696,0,1,0,1,1
3167.35488,0,1,0,1,1
3235.18464,0,1,0,1,1
3256.19712,0,1,0,1,1
3259.8835200000003,0,1,0,1,1
3263.56992,0,1,0,1,1
3261.72672,0,1,0,1,1
3264.3072,0,1,0,1,1
3262.0953600000003,0,1,0,1,1
3264.3072,0,1,0,1,1
3262.0953600000003,0,1,0,1,1
3264.67584,0,1,0,1,1
3262.464,0,1,0,1,1
3264.67584,0,1,0,1,1
3262.0953600000003,0,1,0,1,1
3264.3072,0,1,0,1,1
3262.0953600000003,0,1,0,1,1
3264.67584,0,1,0,1,1
3264.3072,0,1,0,1,1
3261.72672,0,1,0,1,1
3265.04448,0,1,0,1,1
3265.04448,0,1,0,1,1
3265.04448,0,1,0,1,1
3292.32384,0,1,0,1,1
3273.5232,0,1,0,1,1
3262.464,0,1,0,1,1
3264.67584,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,0,1,0,1,1
3262.83264,1,1,0,1,1
3262.83264,1,1,0,1,1
3262.83264,1,1,0,1,1
3262.83264,1,1,0,1,1
3262.83264,1,1,0,1,1
3262.83264,1,1,0,1,1
3262.83264,1,1,0,1,1
3262.83264,1,1,0,1,1
3263.5699200000004,1,1,0,1,1
3263.93856,1,1,0,1,1
3263.93856,1,1,0,1,1
3263.20128,1,1,0,1,1
3263.5699200000004,1,1,0,1,1
3263.93856,1,1,0,1,1
3263.5699200000004,1,1,0,1,1
3263.5699200000004,1,1,0,1,1
3263.5699200000004,1,1,0,1,1
3263.20128,1,1,0,1,1
3263.20128,1,1,0,1,1
3263.5699200000004,1,1,0,1,1
3263.5699200000004,1,1,0,1,1
3263.20128,1,1,0,1,1
3281.2646400000003,1,1,0,1,1
3294.90432,1,1,0,1,1
3298.59072,1,1,0,1,1
3299.328,1,1,0,1,1
3299.328,1,1,0,1,1
3300.0652800000003,1,1,0,1,1
3299.328,1,1,0,1,1
3300.0652800000003,1,1,0,1,1
3299.69664,1,1,0,1,1
3299.69664,1,1,0,1,1
3299.69664,1,1,0,1,1
3299.69664,1,1,0,1,1
3299.69664,1,1,0,1,1
3299.69664,1,1,0,1,1
3299.69664,1,1,0,1,1
3299.328,1,1,0,1,1
3299.328,1,1,0,1,1
3299.328,1,1,0,1,1
3299.328,1,1,0,1,1
3299.328,1,1,0,1,1
3299.328,1,1,0,1,1
3299.69664,1,1,0,1,1
3299.328,1,1,0,1,1
3299.328,1,1,0,1,1
3299.328,1,1,0,1,1
3299.328,1,1,0,1,1
3298.9593600000003,1,1,0,1,1
3298.9593600000003,1,1,0,1,1
3298.9593600000003,1,1,0,1,1
3298.9593600000003,1,1,0,1,1
3298.9593600000003,1,1,0,1,1
3298.9593600000003,1,1,0,1,1
3298.9593600000003,1,1,0,1,1
3289.3747200000003,1,1,0,1,0
3289.3747200000003,1,1,0,1,0
3288.63744,1,1,0,1,0
3288.2688000000003,1,1,0,1,0
3288.63744,1,1,0,1,0
3288.63744,1,1,0,1,0
3288.63744,1,1,0,1,0
3290.8492800000004,1,1,0,1,0
3298.9593600000003,1,1,0,1,0
3298.59072,1,1,0,1,0
3298.2220800000005,1,1,0,1,0
3297.8534400000003,1,1,0,1,0
3296.37888,1,1,0,1,0
3295.2729600000002,1,1,0,1,0
3297.8534400000003,1,1,0,1,0
3298.2220800000005,1,1,0,1,0
3297.8534400000003,1,1,0,1,0
3297.8534400000003,1,1,0,1,0
3297.8534400000003,1,1,0,1,0
3297.8534400000003,1,1,0,1,0
3301.1712,1,1,0,1,0
3298.2220800000005,1,1,0,1,0
3297.8534400000003,1,1,0,1,0
3297.8534400000003,1,1,0,1,0
3295.6416,1,1,0,1,0
3237.76512,1,1,0,1,0
2966.44608,1,1,0,1,0
2751.1603200000004,1,1,0,1,0
2630.61504,1,1,0,1,0
2566.47168,1,1,0,1,0
2532.9254400000004,1,1,0,1,0
2515.2307200000005,1,1,0,1,0
2505.6460800000004,1,1,0,1,0
2501.2224,1,1,0,1,0
2498.2732800000003,1,1,0,1,0
2497.90464,1,1,0,1,0
2497.1673600000004,1,1,0,1,0
2496.43008,1,1,0,1,0
2496.43008,1,1,0,1,0
2496.43008,1,1,0,1,0
2496.7987200000002,1,1,0,1,0
2496.7987200000002,1,1,0,1,0
2496.43008,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2495.6928000000003,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.7987200000002,1,1,0,1,0
2496.43008,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,1,0,1,0
2496.0614400000004,1,0,0,1,0
2496.0614400000004,1,0,0,1,0
2478.7353600000006,1,0,0,1,0
2477.62944,1,0,0,1,0
2477.2608000000005,1,0,0,1,0
2476.15488,1,0,0,1,0
2478.7353600000006,1,0,0,1,0
2491.2691200000004,1,0,0,1,0
2494.95552,1,0,0,1,0
2489.7945600000003,1,0,0,1,0
2493.48096,1,0,0,1,0
2488.32,1,0,0,1,0
2491.2691200000004,1,0,0,1,0
2486.10816,1,0,0,1,0
2485.73952,1,0,0,1,0
2490.1632,1,0,0,1,0
2491.63776,1,0,0,1,0
2492.3750400000004,1,0,0,1,0
2492.3750400000004,1,0,0,1,0
2493.11232,1,0,0,1,0
2494.21824,1,0,0,1,0
2496.7987200000002,1,0,0,1,0
2494.95552,1,0,0,1,0
2499.3792,1,0,0,1,0
2492.0064,1,0,0,1,0
2219.58144,1,0,0,1,0
1596.2112,1,0,0,1,0
1174.4870400000002,1,0,0,1,0
939.6633600000001,1,0,0,1,0
816.1689600000001,1,0,0,1,0
750.5510400000002,1,0,0,1,0
717.0048000000002,1,0,0,1,0
699.3100800000001,1,0,0,1,0
690.0940800000001,1,0,0,1,0
685.3017600000002,1,0,0,1,0
683.0899200000001,1,0,0,1,0
681.6153600000001,1,0,0,1,0
681.6153600000001,1,0,0,1,0
680.5094400000002,1,0,0,1,0
680.8780800000001,1,0,0,1,0
680.8780800000001,1,0,0,1,0
681.2467200000001,1,0,0,1,0
680.5094400000002,1,0,0,1,0
681.2467200000001,1,0,0,1,0
680.5094400000002,1,0,0,1,0
680.8780800000001,1,0,0,1,0
680.5094400000002,1,0,0,1,0
680.8780800000001,1,0,0,1,0
680.5094400000002,1,0,0,1,0
680.8780800000001,1,0,0,1,0
680.8780800000001,1,0,0,1,0
680.8780800000001,1,0,0,1,0
680.8780800000001,1,0,0,1,0
679.4035200000001,0,0,0,1,0
679.4035200000001,0,0,0,1,0
679.4035200000001,0,0,0,1,0
679.0348800000002,0,0,0,1,0
679.4035200000001,0,0,0,1,0
679.4035200000001,0,0,0,1,0
680.5094400000002,0,0,0,1,0
681.2467200000001,0,0,0,1,0
680.5094400000002,0,0,0,1,0
679.7721600000001,0,0,0,1,0
680.1408000000001,0,0,0,1,0
679.7721600000001,0,0,0,1,0
679.7721600000001,0,0,0,1,0
679.4035200000001,0,0,0,1,0
679.7721600000001,0,0,0,1,0
679.7721600000001,0,0,0,1,0
679.4035200000001,0,0,0,1,0
679.4035200000001,0,0,0,1,0
679.7721600000001,0,0,0,1,0
679.7721600000001,0,0,0,1,0
679.7721600000001,0,0,0,1,0
679.7721600000001,0,0,0,1,0
649.5436800000001,0,0,0,1,0
661.7088000000001,0,0,0,1,0
674.2425600000001,0,0,0,1,0
676.8230400000001,0,0,0,1,0
668.7129600000002,0,0,0,1,0
659.8656000000001,0,0,0,1,0
653.5987200000001,0,0,0,1,0
650.2809600000002,0,0,0,1,0
647.7004800000001,0,0,0,1,0
646.5945600000001,0,0,0,1,0
645.4886400000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.8572800000002,0,0,0,1,0
645.4886400000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.4886400000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.4886400000001,0,0,0,1,0
645.4886400000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
644.7513600000001,0,0,0,1,0
661.34016,0,0,0,0,0
661.34016,0,0,0,0,0
639.5903999999999,0,0,0,0,0
639.22176,0,0,0,0,0
639.22176,0,0,0,0,0
639.22176,0,0,0,0,0
640.69632,0,0,0,0,0
647.33184,0,0,0,0,0
645.4886399999999,0,0,0,0,0
647.33184,0,0,0,0,0
645.12,0,0,0,0,0
646.5945599999999,0,0,0,0,0
644.7513600000001,0,0,0,0,0
646.5945599999999,0,0,0,0,0
645.12,0,0,0,0,0
647.70048,0,0,0,0,0
647.33184,0,0,0,0,0
644.7513600000001,0,0,0,0,0
646.9632,0,0,0,0,0
644.38272,0,0,0,0,0
646.22592,0,0,0,0,0
645.12,0,0,0,0,0
646.5945599999999,0,0,0,0,0
645.12,0,0,0,0,0
647.33184,0,0,0,0,0
645.12,0,0,0,0,0
646.5945599999999,0,0,0,0,0
585.0316799999999,0,0,0,0,0
365.69088000000005,0,0,0,0,0
199.80287999999996,0,0,0,0,0
106.53696,0,0,0,0,0
57.50784,0,0,0,0,0
31.334400000000002,0,0,0,0,0
18.063359999999996,0,0,0,0,0
10.690559999999998,0,0,0,0,0
7.00416,0,0,0,0,0
5.529599999999999,0,0,0,0,0
4.792319999999999,0,0,0,0,0
3.6864,0,0,0,0,0
3.6864,0,0,0,0,0
3.6864,0,0,0,0,0
3.6864,0,0,0,0,0
3.31776,0,0,0,0,0
4.05504,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.6864,0,0,0,0,0
3.6864,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
3.31776,0,0,0,0,0
2.5804799999999997,0,0,1,0,0
2.5804799999999997,0,0,1,0,0
2.5804799999999997,0,0,1,0,0
2.5804799999999997,0,0,1,0,0
2.5804799999999997,0,0,1,0,0
2.5804799999999997,0,0,1,0,0
2.5804799999999997,0,0,1,0,0
3.31776,0,0,1,0,0
4.423679999999999,0,0,1,0,0
3.6864,0,0,1,0,0
3.6864,0,0,1,0,0
3.6864,0,0,1,0,0
3.31776,0,0,1,0,0
3.6864,0,0,1,0,0
3.31776,0,0,1,0,0
3.6864,0,0,1,0,0
2.9491199999999997,0,0,1,0,0
3.31776,0,0,1,0,0
3.31776,0,0,1,0,0
193.90464,0,0,1,0,0
231.13727999999998,0,0,1,0,0
187.63776,0,0,1,0,0
165.88799999999998,0,0,1,0,0
158.5152,0,0,1,0,0
